day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,CYCLISTS_KILLED,CYCLISTS_INJURED,MOTORISTS_KILLED,MOTORISTS_INJURED,PEDS_KILLED,PEDS_INJURED,PERSONS_KILLED,PERSONS_INJURED,NUM_COLLISIONS
2,2017,01,10,2017-01-10,35.6,26.3,1037.4,10.0,13.6,20.0,999.9,42.1,15.1,0.0,999.9,0,0,8,0,119,1,35,1,163,597
7,2013,01,20,2013-01-20,46.3,41.2,1010.0,7.0,14.9,20.0,26.0,50.0,43.0,0.0,999.9,0,0,3,0,82,1,14,1,99,393
4,2016,01,14,2016-01-14,28.9,14.7,1013.1,8.1,11.4,20.0,27.0,37.9,27.0,0.01,999.9,0,0,3,0,85,1,43,1,131,597
5,2016,01,08,2016-01-08,41.3,33.1,1022.3,9.9,11.8,20.0,28.0,48.0,30.9,0.0,999.9,0,0,7,0,89,2,36,2,132,602
1,2014,01,06,2014-01-06,46.3,45.1,1007.0,2.5,14.8,20.0,26.0,52.0,41.0,0.04,999.9,1,0,8,0,69,1,34,1,111,518
6,2013,01,05,2013-01-05,37.3,24.5,1017.3,10.0,13.2,20.0,28.0,42.1,30.9,0.0,999.9,0,0,4,3,79,1,28,4,111,389
1,2013,01,21,2013-01-21,31.2,16.0,1015.5,9.2,10.1,20.0,26.0,45.0,27.0,0.0,999.9,0,0,10,0,50,0,25,0,85,355
1,2018,01,15,2018-01-15,31.6,24.5,1034.9,9.1,15.4,20.0,25.1,37.9,25.0,0.0,999.9,0,0,5,1,117,0,33,1,155,523
2,2018,01,02,2018-01-02,14.7,2.0,1024.9,10.0,12.9,20.0,31.1,18.0,5.0,0.0,999.9,0,0,7,0,111,0,42,0,160,654
7,2019,01,06,2019-01-06,39.7,34.0,1007.1,9.6,13.1,20.0,28.9,46.9,34.0,0.86,999.9,0,0,8,0,85,0,20,0,113,376
3,2018,01,24,2018-01-24,41.1,36.1,1008.5,8.8,13.9,20.0,28.9,51.1,34.0,0.68,999.9,1,0,4,0,113,0,34,0,152,615
4,2013,01,10,2013-01-10,43.5,30.4,1024.0,9.9,14.7,21.0,32.1,48.0,36.0,0.0,999.9,0,0,5,0,90,0,51,0,146,555
6,2019,01,05,2019-01-05,43.8,42.4,1005.8,5.0,11.8,21.0,31.1,46.9,30.9,0.25,999.9,0,0,9,0,91,0,41,0,141,455
2,2018,01,09,2018-01-09,38.3,32.3,1016.8,9.3,14.6,21.0,28.0,43.0,30.9,0.01,999.9,0,0,9,0,104,0,46,0,159,684
3,2014,01,01,2014-01-01,28.2,10.4,1025.6,10.0,11.3,21.0,28.9,32.0,25.0,0.0,999.9,0,0,2,2,139,0,24,2,165,399
3,2013,01,16,2013-01-16,41.6,40.0,1018.3,7.0,8.8,21.0,27.0,45.0,39.2,0.35,999.9,0,0,5,0,87,1,56,1,148,578
4,2015,01,08,2015-01-08,13.1,-2.4,1022.7,9.9,14.8,21.0,29.9,27.0,6.1,0.0,999.9,0,0,7,0,70,0,40,0,117,573
3,2017,01,04,2017-01-04,46.5,43.7,996.4,6.2,13.6,21.0,28.0,53.1,42.1,0.87,999.9,1,0,5,0,92,0,32,0,129,590
1,2019,01,21,2019-01-21,13.7,6.3,1003.4,7.0,17.0,21.0,33.0,28.9,6.1,1.5,999.9,0,0,5,0,87,0,22,0,114,412
6,2014,01,04,2014-01-04,18.8,10.9,1030.5,9.3,12.1,21.0,26.0,35.1,8.1,0.01,999.9,0,0,1,0,62,0,28,0,91,418
5,2018,01,26,2018-01-26,25.3,7.0,1035.0,10.0,14.4,21.0,31.1,32.0,21.0,0.0,999.9,0,1,12,0,143,0,36,1,191,677
2,2013,01,01,2013-01-01,38.0,25.6,1008.8,10.0,15.0,21.0,28.0,41.0,33.1,0.0,999.9,0,0,3,0,120,0,34,0,157,381
6,2015,01,17,2015-01-17,20.2,1.9,1023.6,10.0,13.3,21.0,31.1,39.9,15.1,0.0,999.9,0,1,5,0,75,0,30,1,110,495
3,2013,01,23,2013-01-23,16.2,-1.1,1018.6,10.0,15.6,21.0,28.9,21.9,12.9,0.01,999.9,0,0,4,0,75,1,31,1,110,545
5,2017,01,13,2017-01-13,46.8,37.5,1022.8,7.2,12.6,21.0,25.1,50.0,37.9,0.39,999.9,0,0,10,0,114,0,35,0,161,604
1,2019,01,14,2019-01-14,32.8,22.5,1021.6,10.0,15.3,21.0,26.0,35.1,19.9,0.0,999.9,0,0,13,1,105,1,50,2,168,703
5,2013,01,25,2013-01-25,19.0,3.3,1023.1,10.0,13.6,21.0,32.1,26.1,14.0,0.0,999.9,0,0,7,0,116,1,33,1,156,674
2,2017,01,03,2017-01-03,44.3,40.7,1020.7,5.4,15.2,21.0,31.1,48.9,42.1,0.11,999.9,0,0,4,0,113,1,88,1,206,659
2,2015,01,06,2015-01-06,20.8,5.2,1025.2,8.8,10.3,21.0,31.1,28.0,19.0,0.0,999.9,0,0,2,0,113,0,27,0,142,777
2,2014,01,21,2014-01-21,29.2,17.5,1012.1,8.5,12.6,22.0,28.9,46.9,23.0,0.0,999.9,1,0,2,0,127,0,39,0,168,1161
5,2013,01,04,2013-01-04,32.2,21.1,1015.2,10.0,11.3,22.0,29.9,41.0,24.1,0.0,999.9,0,0,6,1,60,2,31,3,97,505
1,2019,01,07,2019-01-07,27.4,11.7,1024.8,10.0,17.4,22.0,31.1,45.0,21.9,0.0,999.9,0,0,9,0,128,0,27,0,164,583
7,2015,01,25,2015-01-25,36.5,26.7,1000.4,9.4,16.0,22.0,32.1,45.0,33.1,0.9,999.9,0,0,2,0,92,0,13,0,107,406
3,2019,01,09,2019-01-09,44.4,39.6,997.6,5.6,13.4,22.0,34.0,46.9,28.9,0.12,999.9,1,0,9,0,100,0,37,0,146,514
5,2016,01,22,2016-01-22,28.0,11.8,1020.4,10.0,13.1,22.0,29.9,35.1,21.9,0.0,999.9,0,0,7,0,97,1,36,1,140,702
2,2015,01,13,2015-01-13,32.6,25.6,1028.5,8.4,16.3,22.9,28.9,52.0,26.1,0.82,999.9,0,0,4,1,97,0,41,1,142,613
7,2015,01,04,2015-01-04,48.6,46.9,1015.4,1.9,15.5,22.9,28.9,54.0,30.0,0.21,999.9,1,0,4,0,76,1,29,1,109,381
4,2017,01,05,2017-01-05,36.4,19.7,1007.8,10.0,15.4,22.9,33.0,48.0,32.0,0.0,999.9,0,0,2,1,75,0,21,1,98,552
7,2013,01,27,2013-01-27,21.7,4.7,1025.6,10.0,16.3,22.9,35.0,28.9,17.1,0.0,999.9,0,0,4,0,98,0,33,0,135,429
7,2014,01,26,2014-01-26,26.8,15.4,1004.7,9.4,17.8,22.9,29.9,41.0,21.0,0.03,999.9,0,0,1,0,105,1,23,1,129,465
6,2021,01,02,2021-01-02,47.4,42.5,1012.7,7.4,15.4,22.9,34.0,53.1,33.1,0.56,999.9,1,0,14,0,71,1,20,1,105,218
6,2014,01,11,2014-01-11,44.8,43.0,1019.0,4.4,13.4,22.9,32.1,51.8,37.9,0.0,999.9,1,0,3,0,91,2,63,2,157,465
4,2013,01,24,2013-01-24,14.3,-1.9,1018.7,10.0,15.5,22.9,29.9,19.9,10.0,0.0,999.9,0,0,2,0,89,0,44,0,135,554
7,2016,01,03,2016-01-03,44.4,29.4,1010.4,10.0,15.5,22.9,33.0,52.0,34.0,0.0,999.9,0,0,6,0,96,0,26,0,128,432
3,2017,01,25,2017-01-25,41.1,35.1,995.2,8.5,17.4,24.1,33.0,55.0,37.9,0.4,999.9,0,0,11,0,105,0,24,0,141,576
1,2016,01,04,2016-01-04,38.2,27.4,1011.5,10.0,13.5,24.1,31.1,52.0,34.0,0.0,999.9,0,0,7,1,78,0,39,1,124,601
6,2021,01,16,2021-01-16,45.4,42.1,1007.5,7.3,14.6,24.1,32.1,53.1,34.0,0.08,999.9,1,0,13,0,98,1,14,1,125,262
4,2015,01,01,2015-01-01,31.8,15.1,1018.6,9.9,13.6,24.1,33.0,39.9,21.9,0.0,999.9,0,0,1,1,113,0,16,1,130,395
3,2020,01,08,2020-01-08,37.2,31.1,1009.8,8.4,14.1,24.1,35.0,43.0,33.1,0.49,999.9,1,0,6,0,71,0,32,0,109,454
5,2013,01,18,2013-01-18,28.1,16.6,1023.2,7.5,15.0,24.1,32.1,39.9,15.1,0.01,999.9,1,0,7,0,94,1,40,1,141,561
6,2013,01,19,2013-01-19,35.9,26.6,1026.4,9.2,15.3,24.1,32.1,46.9,16.0,0.0,999.9,0,0,7,1,96,0,22,1,125,484
1,2015,01,26,2015-01-26,31.2,20.9,1015.7,6.7,12.7,24.1,31.1,43.0,26.1,0.0,999.9,0,0,0,0,59,0,21,0,80,484
1,2016,01,11,2016-01-11,43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,0,4,0,94,1,46,1,144,680
1,2014,01,20,2014-01-20,41.0,27.9,1003.2,10.0,16.8,24.1,35.0,46.9,34.0,0.0,999.9,0,0,5,1,51,0,16,1,72,360
6,2015,01,24,2015-01-24,38.5,34.8,1003.3,6.7,12.4,25.1,33.0,45.0,27.0,0.23,999.9,0,0,1,0,48,0,17,0,66,428
7,2021,01,24,2021-01-24,24.7,7.5,1012.9,10.0,19.8,25.1,35.0,35.1,19.9,0.0,999.9,0,0,9,0,69,0,11,0,89,212
7,2015,01,18,2015-01-18,40.0,32.8,1021.4,9.2,13.4,25.1,31.1,50.0,14.0,0.0,999.9,0,0,5,0,184,0,39,0,228,961
1,2015,01,19,2015-01-19,41.7,36.0,1005.0,8.2,13.5,25.1,46.0,50.0,30.9,0.26,999.9,0,0,2,0,87,1,13,1,102,496
5,2015,01,16,2015-01-16,34.5,23.4,1008.6,10.0,14.9,25.1,34.0,39.9,28.9,0.02,999.9,0,0,3,0,71,1,40,1,114,563
4,2014,01,02,2014-01-02,31.1,22.4,1020.8,5.8,10.9,25.1,34.0,35.6,26.1,0.0,999.9,0,0,0,1,85,2,36,3,121,603
6,2017,01,28,2017-01-28,38.7,23.1,1000.8,10.0,18.3,25.1,33.0,45.0,36.0,0.0,999.9,0,0,5,0,108,0,28,0,138,501
6,2018,01,20,2018-01-20,38.1,32.5,1010.9,10.0,14.3,25.1,34.0,46.9,24.1,0.0,999.9,0,0,9,0,110,0,22,0,141,530
5,2019,01,25,2019-01-25,37.0,28.5,1010.5,8.9,14.0,26.0,35.0,52.0,30.0,0.28,999.9,0,0,11,1,108,1,27,2,146,666
2,2018,01,23,2018-01-23,45.3,45.3,1012.9,4.4,16.2,26.0,35.9,51.1,27.0,0.0,999.9,1,0,13,0,92,1,51,1,156,531
1,2018,01,08,2018-01-08,35.0,28.0,1023.6,9.9,18.3,26.0,33.0,42.1,21.9,0.0,999.9,0,0,5,0,134,0,34,0,173,720
3,2015,01,07,2015-01-07,22.6,10.2,1011.8,9.4,12.1,26.0,35.9,27.0,17.1,0.0,999.9,0,0,3,0,117,0,31,0,151,538
1,2017,01,23,2017-01-23,40.9,34.4,1011.4,8.8,18.6,26.0,38.1,44.1,37.4,0.0,999.9,0,0,6,1,88,1,108,2,202,667
1,2018,01,29,2018-01-29,40.3,37.7,1021.4,6.9,12.1,26.0,34.0,46.0,37.0,0.2,999.9,1,0,8,0,101,0,30,0,139,531
6,2015,01,31,2015-01-31,24.5,12.9,1006.9,7.8,20.3,27.0,36.9,34.0,17.1,0.06,999.9,0,0,4,1,59,0,36,1,99,526
2,2019,01,22,2019-01-22,15.8,-2.3,1026.7,10.0,17.6,27.0,36.9,28.0,6.1,0.0,999.9,0,0,4,0,122,0,20,0,146,627
1,2016,01,18,2016-01-18,34.4,24.9,1002.2,8.8,15.3,27.0,35.0,44.1,26.1,0.45,999.9,0,1,5,0,81,0,37,1,123,481
7,2019,01,20,2019-01-20,43.2,42.4,1012.4,2.8,17.0,27.0,36.9,52.0,28.0,0.61,999.9,1,0,5,1,96,1,21,2,122,411
6,2014,01,25,2014-01-25,32.0,23.0,1011.2,8.5,17.0,27.0,35.9,41.0,10.9,0.0,999.9,0,0,3,0,86,1,21,1,110,475
3,2016,01,20,2016-01-20,29.4,11.2,1014.4,10.0,18.9,27.0,36.9,37.0,21.9,0.0,999.9,0,0,11,0,96,0,25,0,132,623
3,2017,01,11,2017-01-11,45.0,40.9,1027.3,6.5,15.1,27.0,34.0,50.0,28.9,0.33,999.9,0,0,4,0,92,1,49,1,145,629
2,2016,01,19,2016-01-19,25.5,4.8,1007.1,10.0,21.7,27.0,38.1,37.9,21.9,0.02,999.9,0,1,4,0,114,0,47,1,165,662
5,2018,01,05,2018-01-05,23.0,13.8,995.7,9.5,23.4,28.0,39.0,42.1,15.1,2.14,999.9,0,0,3,0,88,1,24,1,115,700
3,2019,01,30,2019-01-30,36.8,29.5,1009.8,8.8,15.1,28.0,41.0,42.1,30.0,0.39,999.9,0,0,7,0,109,0,39,0,155,630
4,2013,01,31,2013-01-31,46.5,40.3,995.5,5.9,23.1,28.0,39.0,54.0,39.0,0.02,999.9,1,0,12,0,77,1,37,1,126,592
7,2014,01,19,2014-01-19,36.1,29.0,1005.7,10.0,16.5,28.0,38.1,43.0,32.0,0.04,999.9,0,1,6,0,114,1,14,2,134,380
6,2018,01,06,2018-01-06,13.2,-0.2,1013.5,10.0,22.4,28.0,39.0,27.0,10.9,0.0,999.9,0,0,2,1,98,0,27,1,128,599
2,2014,01,07,2014-01-07,23.9,10.4,1009.6,9.4,17.6,28.9,41.0,52.0,15.1,0.12,999.9,0,0,3,0,80,0,36,0,119,491
5,2020,01,17,2020-01-17,27.1,10.8,1023.8,10.0,24,28.9,40.0,50.0,21.9,0.04,999.9,0,0,9,1,95,0,35,1,139,566
2,2017,01,24,2017-01-24,48.9,46.9,992.3,2.3,17.2,28.9,41.0,55.0,37.9,0.85,999.9,1,0,7,1,84,0,68,1,158,564
5,2017,01,27,2017-01-27,42.1,29.8,997.8,9.9,20.3,28.9,35.9,45.0,39.9,0.1,999.9,0,0,9,0,85,0,28,0,120,583
7,2021,01,17,2021-01-17,40.8,31.0,997.2,9.7,20,28.9,38.1,53.1,37.9,0.62,999.9,0,0,10,0,72,0,11,0,93,209
7,2014,01,12,2014-01-12,45.1,38.4,1003.8,5.5,14.7,28.9,36.9,53.1,39.0,1.6,999.9,1,0,4,1,67,0,25,1,96,388
4,2019,01,31,2019-01-31,15.7,1.9,1022.5,9.5,16.4,28.9,41.0,42.1,8.1,0.0,999.9,0,0,2,0,99,0,32,0,133,601
1,2015,01,05,2015-01-05,44.0,32.1,1012.9,7.6,16.3,28.9,39.0,55.0,28.9,0.27,999.9,0,0,8,1,97,1,39,2,144,498
4,2020,01,16,2020-01-16,40.4,34.3,1010.7,6.6,11,28.9,44.1,48.9,30.2,0.01,999.9,1,0,11,0,101,2,44,2,156,547
2,2016,01,05,2016-01-05,27.7,18.1,1028.5,7.9,20.3,28.9,39.0,43.0,24.1,0.0,999.9,0,0,3,0,78,0,26,0,107,640
2,2019,01,01,2019-01-01,47.4,41.6,1009.2,5.4,18.3,29.9,41.0,54.0,39.9,0.84,999.9,1,1,6,0,117,0,22,1,145,429
3,2015,01,28,2015-01-28,21.6,14.7,1009.6,6.6,16.6,29.9,44.1,26.1,19.0,0.23,999.9,0,0,4,0,64,0,21,0,89,458
4,2019,01,24,2019-01-24,46.5,44.7,1012.6,5.2,19.2,31.1,42.0,52.0,42.8,0.0,999.9,0,0,8,0,115,0,61,0,184,592
2,2018,01,30,2018-01-30,31.9,30.5,1010.7,4.3,23.4,32.1,40.0,42.1,26.1,0.53,999.9,1,0,8,0,78,0,33,0,119,579
6,2016,01,23,2016-01-23,34.6,25.4,1014.3,6.1,17.5,32.1,52.1,37.9,21.9,0.0,999.9,1,0,2,0,33,0,6,0,41,402
6,2017,01,07,2017-01-07,31.3,24.9,1022.0,5.7,13.4,32.1,41.0,35.1,28.9,0.11,999.9,1,0,0,0,146,0,15,0,166,896
6,2016,01,16,2016-01-16,45.7,42.5,999.0,7.3,15.7,32.1,42.0,51.1,39.9,1.3,999.9,0,0,5,2,107,0,24,2,136,563
3,2016,01,13,2016-01-13,32.9,18.2,1005.8,9.6,18.0,32.1,42.0,43.0,19.9,0.13,999.9,0,0,7,0,100,0,31,0,138,605
6,2018,01,13,2018-01-13,45.4,43.2,1007.7,3.0,19.2,33.0,45.1,52.0,33.1,0.41,999.9,1,0,8,1,117,0,41,1,166,603
7,2017,01,08,2017-01-08,24.1,15.9,1021.1,6.1,19.5,34.0,42.9,33.1,19.0,0.37,999.9,1,0,2,0,69,0,15,0,86,406
7,2016,01,10,2016-01-10,51.3,49.0,1012.0,4.9,16.2,34.0,41.0,57.9,44.1,0.0,999.9,1,0,6,0,99,1,20,1,125,462
5,2014,01,03,2014-01-03,24.2,20.2,1007.0,0.8,26.9,35.9,47.0,30.9,15.8,0.15,999.9,1,0,1,0,36,0,9,0,46,423
3,2014,01,22,2014-01-22,25.0,20.3,1001.1,1.9,25.7,35.9,46.0,36.0,18.0,0.01,999.9,1,0,1,0,58,0,17,0,76,498
7,2016,01,24,2016-01-24,34.5,27.9,1005.7,6.3,25.6,36.9,49.0,37.9,33.1,0.37,999.9,0,0,0,0,44,0,11,0,55,517
5,2015,01,09,2015-01-09,35.2,22.5,1018.1,9.5,21.0,38.1,49.0,46.0,26.1,0.0,999.9,0,0,4,1,94,1,55,2,153,751
4,2018,01,04,2018-01-04,37.1,35.9,1002.4,5.9,21.0,40.0,51.1,42.8,27.0,0.07,999.9,0,0,1,0,51,0,8,0,60,464
2,2015,01,27,2015-01-27,30.2,27.9,993.7,0.6,39.3,48.0,62.9,33.8,21.0,0.4,999.9,1,0,1,0,17,0,3,0,21,188
7,2020,02,23,2020-02-23,39.9,33.7,1021.4,9.8,9.1,12,999.9,48.0,30.0,0.0,999.9,0,0,7,0,117,2,16,2,140,392
7,2020,02,02,2020-02-02,38.5,33.0,1000.4,9.3,7.9,12,999.9,42.1,35.6,0.0,999.9,1,0,8,0,66,0,30,0,104,391
3,2020,02,26,2020-02-26,44.5,42.8,1013.9,4.7,7,12,999.9,48.0,42.1,0.08,999.9,1,0,3,0,97,1,26,1,126,449
2,2021,02,09,2021-02-09,26.1,21.2,1026.9,8.8,5.5,12,999.9,34.0,16.0,0.0,999.9,1,0,4,0,52,0,12,0,68,229
1,2021,02,15,2021-02-15,37.0,36.1,1021.9,8.3,8.9,12,999.9,39.0,30.9,0.0,999.9,1,0,3,0,70,2,15,2,88,207
6,2020,02,01,2020-02-01,39.7,35.2,1015.9,9.9,7.2,12,999.9,44.1,37.0,0.04,999.9,1,0,6,0,82,1,26,1,114,409
4,2021,02,04,2021-02-04,33.3,27.6,1004.5,9.9,8.4,13,999.9,37.9,30.2,0.0,999.9,1,0,5,0,72,0,20,0,97,277
7,2021,02,14,2021-02-14,34.0,31.6,1022.2,9.0,10.1,13,999.9,37.9,25.0,0.03,999.9,1,0,8,0,58,0,3,0,69,184
6,2021,02,13,2021-02-13,27.6,18.2,1025.9,10.0,7.8,13,17.1,32.0,24.1,0.0,999.9,0,0,2,1,79,0,8,1,89,210
7,2020,02,09,2020-02-09,33.1,21.6,1032.4,10.0,7.6,13,999.9,39.9,23.0,0.0,999.9,0,0,10,1,123,0,12,1,145,373
2,2020,02,04,2020-02-04,42.2,39.4,1010.2,9.2,7.6,14,999.9,48.0,32.0,0.0,999.9,1,0,8,0,105,0,21,0,134,464
1,2020,02,17,2020-02-17,38.5,29.4,1021.6,10.0,7.2,14,999.9,48.0,30.9,0.0,999.9,0,0,13,1,71,0,22,1,106,339
5,2021,02,26,2021-02-26,34.7,16.7,1027.6,10.0,8.9,15,20.0,48.0,28.0,0.0,999.9,0,0,15,0,115,1,22,1,152,301
1,2020,02,03,2020-02-03,38.8,32.1,1005.6,9.9,8.1,15,22.0,45.0,32.0,0.0,999.9,0,0,10,0,115,0,36,0,161,559
7,2020,02,16,2020-02-16,37.9,29.8,1023.3,10.0,13.4,19,27.0,43.0,19.0,0.0,999.9,0,0,7,1,96,0,18,1,121,387
1,2021,02,22,2021-02-22,32.4,25.3,1025.7,9.1,9.8,19,24.1,43.0,19.9,0.0,999.9,1,0,4,0,56,1,21,1,81,245
3,2021,02,17,2021-02-17,32.6,21.3,1019.0,10.0,13.4,19,27.0,50.0,25.0,0.17,999.9,0,0,10,0,76,1,10,1,96,239
6,2020,02,29,2020-02-29,34.1,16.6,1009.1,10.0,8.9,19,22.9,39.9,24.1,0.0,999.9,0,0,4,0,89,0,24,0,117,456
5,2021,02,12,2021-02-12,22.5,10.9,1024.5,10.0,12.5,20,24.1,28.0,18.0,0.0,999.9,0,0,5,0,87,0,13,0,105,290
1,2020,02,10,2020-02-10,43.5,37.7,1025.2,9.1,14.1,20,27.0,46.9,39.0,0.01,999.9,1,0,5,1,104,1,69,2,178,572
6,2020,02,22,2020-02-22,34.9,20.3,1023.6,10.0,12.5,20,26.0,43.0,19.9,0.0,999.9,0,0,11,0,111,0,23,0,145,407
2,2020,02,18,2020-02-18,37.2,30.1,1028.3,9.2,12.1,20,28.9,48.0,28.0,0.0,999.9,1,0,8,0,102,1,19,1,129,428
6,2021,02,06,2021-02-06,38.9,31.7,1012.1,9.9,13.8,20,28.0,44.1,30.9,0.0,999.9,0,0,5,0,75,1,15,1,95,274
2,2021,02,16,2021-02-16,42.7,42.7,1008.7,1.4,14.7,20,26.0,50.0,35.1,0.02,999.9,1,0,6,2,59,0,8,2,73,213
6,2021,02,27,2021-02-27,39.1,33.4,1028.4,7.8,13.3,20,21.0,46.9,28.0,0.0,999.9,1,0,5,0,82,0,16,0,103,222
6,2021,02,20,2021-02-20,31.5,28.4,1014.4,7.7,13.8,20,26.0,34.0,28.9,0.51,999.9,1,0,3,0,80,0,17,0,100,256
4,2021,02,25,2021-02-25,42.9,31.8,1011.3,9.8,14.5,21,26.0,48.0,36.0,0.0,999.9,0,0,10,0,67,0,18,0,95,269
7,2021,02,21,2021-02-21,26.8,16.8,1025.8,10.0,14.7,21,27.0,30.9,23.0,0.0,999.9,0,0,6,0,84,0,16,0,106,208
2,2021,02,23,2021-02-23,38.5,35.3,1003.6,8.6,14,21,26.0,44.1,21.0,0.81,999.9,1,0,5,0,74,0,17,0,96,239
5,2020,02,28,2020-02-28,36.4,17.4,1007.4,10.0,21.5,27,40.0,51.1,32.0,0.21,999.9,0,0,7,0,84,0,25,0,116,530
1,2021,02,01,2021-02-01,33.7,29.5,1018.0,6.8,15.3,27,36.9,41.0,16.0,0.0,999.9,1,0,0,0,33,0,5,0,38,239
4,2020,02,27,2020-02-27,44.6,39.4,1000.5,4.8,18.5,28,41.0,51.1,39.0,0.43,999.9,1,0,8,1,134,1,38,2,180,581
2,2021,02,02,2021-02-02,41.8,41.6,993.5,3.4,18.4,28,40.0,43.0,30.0,1.09,999.9,1,0,1,0,32,0,5,0,38,238
5,2020,02,07,2020-02-07,46.3,43.6,989.1,5.0,16.4,39,51.1,55.9,37.9,0.88,999.9,1,0,9,0,119,0,42,0,170,604
6,2014,02,01,2014-02-01,35.6,25.1,1024.8,10.0,4.8,8.0,999.9,41.0,30.9,0.0,999.9,0,0,8,0,98,0,44,0,150,507
3,2016,02,10,2016-02-10,33.5,28.0,1002.2,9.1,4.2,8.9,999.9,37.9,28.0,0.0,999.9,0,0,7,1,74,2,28,3,109,537
4,2021,02,11,2021-02-11,26.2,18.5,1023.6,8.7,5.6,8.9,999.9,28.9,21.9,0.0,999.9,1,0,8,0,63,0,13,0,84,298
6,2019,02,23,2019-02-23,34.8,27.7,1030.2,10.0,4.9,8.9,999.9,43.0,30.0,0.0,999.9,0,0,9,0,127,0,12,0,148,439
2,2020,02,25,2020-02-25,44.0,41.8,1014.5,5.6,5.4,8.9,999.9,50.0,28.9,0.05,999.9,1,0,13,0,98,1,40,1,151,527
4,2021,02,18,2021-02-18,29.2,19.5,1031.1,7.5,6.1,9.9,999.9,37.0,23.0,0.0,999.9,1,0,3,0,93,1,8,1,104,256
7,2014,02,09,2014-02-09,30.3,18.2,1018.7,10.0,4.9,9.9,999.9,37.0,21.9,0.0,999.9,0,0,2,1,74,0,11,1,87,450
7,2015,02,08,2015-02-08,34.5,29.9,1015.9,7.6,6.0,9.9,999.9,37.9,21.9,0.0,999.9,0,0,4,0,63,0,18,0,85,394
2,2019,02,05,2019-02-05,43.0,42.1,1014.2,3.0,4.8,9.9,999.9,50.0,34.0,0.0,999.9,1,0,7,0,98,1,31,1,136,570
1,2019,02,04,2019-02-04,39.7,36.7,1019.4,7.5,7.3,9.9,999.9,48.9,28.0,0.0,999.9,0,1,13,0,145,1,47,2,205,651
2,2020,02,11,2020-02-11,44.1,42.8,1017.5,3.1,6,9.9,999.9,48.9,41.0,0.31,999.9,1,0,8,0,96,0,26,0,130,458
1,2020,02,24,2020-02-24,41.1,36.7,1018.9,8.9,7.7,11.1,999.9,50.0,28.9,0.0,999.9,1,0,14,0,109,1,23,1,146,493
2,2018,02,06,2018-02-06,30.0,20.2,1026.9,10.0,4.8,11.1,999.9,46.9,19.9,0.12,999.9,0,0,5,0,105,0,18,0,128,545
5,2013,02,15,2013-02-15,38.6,33.2,1017.0,9.8,6.0,11.1,999.9,46.9,28.0,0.0,999.9,0,0,10,0,119,3,44,3,173,604
6,2015,02,28,2015-02-28,22.2,9.9,1037.3,10.0,7.2,11.1,15.0,28.0,16.0,0.0,999.9,0,0,1,0,108,0,22,0,131,538
5,2018,02,09,2018-02-09,28.3,17.3,1032.6,10.0,6.2,11.1,19.0,42.1,19.9,0.08,999.9,0,0,9,0,105,0,31,0,145,583
2,2013,02,26,2013-02-26,35.0,26.7,1025.2,10.0,5.0,11.1,15.9,45.0,27.0,0.02,999.9,0,0,10,0,103,0,46,0,159,537
3,2015,02,04,2015-02-04,28.1,18.4,1024.9,10.0,7.6,12.0,999.9,39.9,14.0,0.0,999.9,0,0,4,0,88,1,31,1,123,585
6,2014,02,08,2014-02-08,28.2,14.2,1023.9,10.0,8.6,12.0,19.0,32.0,21.9,0.0,999.9,0,0,5,0,60,0,9,0,74,424
2,2017,02,21,2017-02-21,37.1,26.6,1026.3,10.0,6.9,12.0,999.9,46.0,30.0,0.0,999.9,0,0,6,0,91,0,23,0,120,483
7,2016,02,07,2016-02-07,38.7,30.1,1022.3,10.0,6.7,12.0,999.9,44.1,28.0,0.0,999.9,0,0,4,0,78,0,22,0,104,423
3,2017,02,22,2017-02-22,40.6,35.2,1018.0,9.7,7.8,12.0,999.9,46.9,32.0,0.0,999.9,0,0,3,0,78,0,29,0,110,477
3,2013,02,06,2013-02-06,34.8,30.4,1014.9,9.0,6.1,13.0,17.1,39.2,32.0,0.02,999.9,0,0,5,1,103,0,44,1,152,566
7,2014,02,23,2014-02-23,42.0,36.9,1015.4,9.5,9.1,13.0,999.9,46.9,34.0,0.0,999.9,0,0,6,0,109,2,26,2,141,414
3,2015,02,18,2015-02-18,30.6,24.5,1010.4,10.0,8.8,13.0,999.9,36.0,16.0,0.0,999.9,0,0,5,0,89,1,29,1,123,626
2,2017,02,28,2017-02-28,44.2,39.9,1029.7,9.0,7.9,13.0,999.9,48.9,30.0,0.0,999.9,0,0,13,0,106,0,34,0,153,591
1,2019,02,11,2019-02-11,30.7,14.4,1026.6,10.0,8.1,14.0,18.1,34.0,24.1,0.0,999.9,0,0,7,1,102,1,28,2,137,568
4,2013,02,07,2013-02-07,29.4,13.4,1028.7,10.0,10.2,14.0,19.0,35.1,25.0,0.0,999.9,0,0,2,0,86,1,38,1,126,526
3,2019,02,20,2019-02-20,26.7,10.2,1034.1,10.0,7.7,14.0,18.1,30.0,19.9,0.0,999.9,0,0,3,0,97,0,30,0,130,615
